emprestimo_id,livro_id,cliente_id,data_emprestimo,data_devolucao,status
4368,35,232,2022-08-29,,ativo
4369,118,197,2020-04-06,2020-04-07,atrasado
4370,31,71,2023-12-26,,ativo
4371,189,198,2020-09-25,2020-10-02,atrasado
4372,196,71,2020-11-29,2020-12-16,atrasado
4373,32,114,2023-09-01,2023-09-16,finalizado
4374,56,22,2020-09-16,,ativo
4375,180,26,2020-03-23,2020-04-15,atrasado
4376,190,84,2022-04-21,2022-05-17,finalizado
4377,61,77,2023-07-24,2023-08-14,atrasado
4378,34,182,2020-08-17,2020-08-29,atrasado
4379,73,242,2020-07-18,2020-07-19,finalizado
4380,141,184,2022-12-10,,ativo
4381,29,63,2021-04-15,2021-04-19,finalizado
4382,152,182,2023-03-20,2023-03-25,finalizado
4383,192,92,2020-01-14,2020-01-19,atrasado
4384,159,161,2020-07-04,2020-07-24,atrasado
4385,62,31,2023-03-01,,ativo
4386,55,131,2022-06-24,,ativo
4387,44,59,2020-12-17,,ativo
4388,31,61,2023-07-04,2023-07-08,atrasado
4389,14,98,2021-11-28,2021-12-14,atrasado
4390,108,122,2021-05-02,,ativo
4391,86,78,2020-01-23,2020-02-12,finalizado
4392,84,295,2023-09-04,,ativo
4393,143,222,2021-02-12,2021-02-16,atrasado
4394,82,124,2020-04-21,2020-05-11,atrasado
4395,138,258,2022-12-13,2022-12-31,atrasado
4396,15,201,2020-10-17,2020-10-31,finalizado
4397,151,135,2022-05-02,2022-05-08,finalizado
4398,45,215,2022-05-16,2022-05-21,finalizado
4399,193,44,2020-06-07,,ativo
4400,129,2,2023-01-31,2023-02-23,finalizado
4401,162,37,2020-10-23,,ativo
4402,156,18,2023-11-07,,ativo
4403,152,85,2020-05-11,2020-05-25,atrasado
4404,41,84,2022-02-25,2022-03-02,atrasado
4405,76,197,2021-07-02,,ativo
4406,58,158,2021-11-21,2021-12-14,atrasado
4407,120,2,2021-01-29,,ativo
4408,96,7,2022-04-23,2022-05-23,atrasado
4409,134,41,2021-06-06,,ativo
4410,70,256,2023-02-18,2023-03-16,finalizado
4411,64,267,2020-04-29,2020-05-12,atrasado
4412,72,3,2023-03-24,2023-04-09,atrasado
4413,36,273,2023-02-09,2023-03-07,finalizado
4414,177,191,2021-10-23,2021-10-27,finalizado
4415,17,264,2023-11-25,,ativo
4416,184,3,2022-10-02,2022-10-18,atrasado
4417,98,281,2020-12-27,2021-01-02,finalizado
4418,141,5,2021-05-11,2021-06-10,finalizado
4419,74,224,2021-05-28,2021-06-01,atrasado
4420,144,67,2021-12-20,2022-01-16,finalizado
4421,35,105,2021-08-24,,ativo
4422,76,54,2021-10-08,,ativo
4423,128,94,2023-02-06,2023-02-12,atrasado
4424,55,190,2023-07-22,2023-08-09,atrasado
4425,24,1,2021-12-10,2021-12-24,atrasado
4426,13,273,2021-08-10,,ativo
4427,108,158,2021-07-13,2021-08-12,finalizado
4428,147,53,2022-01-30,2022-02-12,finalizado
4429,116,82,2023-10-05,2023-10-12,atrasado
4430,112,121,2022-10-16,,ativo
4431,113,200,2023-03-15,2023-04-02,atrasado
4432,82,171,2022-09-28,2022-10-19,finalizado
4433,137,165,2022-08-30,,ativo
4434,81,281,2023-07-14,2023-07-27,finalizado
4435,112,198,2021-05-24,2021-06-07,finalizado
4436,17,251,2020-12-20,2020-12-21,finalizado
4437,61,44,2022-10-10,2022-10-18,finalizado
4438,53,174,2020-04-10,2020-05-08,atrasado
4439,61,266,2021-12-10,,ativo
4440,22,295,2020-03-14,,ativo
4441,182,176,2022-03-24,,ativo
4442,176,52,2020-06-07,,ativo
4443,66,251,2023-02-11,,ativo
4444,135,16,2022-12-23,2023-01-13,atrasado
4445,51,47,2022-04-25,2022-04-28,atrasado
4446,133,160,2020-09-06,2020-09-10,finalizado
4447,56,155,2022-12-26,2023-01-12,atrasado
4448,97,283,2023-07-17,2023-07-24,atrasado
4449,154,111,2022-06-08,2022-06-21,atrasado
4450,159,269,2023-06-12,2023-06-21,finalizado
4451,116,87,2022-09-08,2022-10-07,atrasado
4452,56,65,2021-02-14,,ativo
4453,9,70,2021-04-04,2021-04-14,atrasado
4454,143,90,2020-06-03,,ativo
4455,131,209,2023-07-09,,ativo
4456,21,20,2023-07-18,,ativo
4457,172,3,2020-05-17,2020-05-21,finalizado
4458,127,90,2023-03-09,,ativo
4459,4,264,2020-07-27,,ativo
4460,163,48,2020-10-23,2020-11-03,finalizado
4461,131,50,2022-03-03,,ativo
4462,35,81,2021-10-10,2021-10-14,atrasado
4463,122,72,2021-07-22,,ativo
4464,183,235,2020-11-30,2020-12-13,finalizado
4465,171,156,2021-02-27,2021-03-13,finalizado
4466,98,29,2022-09-16,,ativo
4467,10,244,2021-07-28,,ativo
4468,22,168,2021-05-23,2021-05-31,finalizado
4469,25,84,2020-01-31,,ativo
4470,71,164,2022-03-05,2022-03-31,finalizado
4471,115,223,2021-01-03,2021-01-04,finalizado
4472,42,85,2021-02-07,,ativo
4473,154,221,2023-07-19,,ativo
4474,155,68,2022-04-17,,ativo
4475,57,173,2023-04-29,2023-05-21,atrasado
4476,143,197,2023-04-16,,ativo
4477,103,48,2021-06-24,,ativo
4478,178,86,2022-12-16,2022-12-18,finalizado
4479,6,116,2020-08-19,2020-08-28,finalizado
4480,179,228,2023-09-06,2023-10-03,finalizado
4481,183,241,2023-05-09,,ativo
4482,26,112,2020-10-28,2020-11-07,finalizado
4483,94,246,2023-11-19,2023-12-12,atrasado
4484,13,80,2021-10-27,2021-11-22,atrasado
4485,65,160,2021-07-15,2021-08-14,atrasado
4486,98,255,2021-12-17,2022-01-15,finalizado
4487,96,2,2021-01-31,,ativo
4488,190,105,2021-09-03,2021-09-13,finalizado
4489,186,45,2023-07-09,2023-08-04,atrasado
4490,150,229,2022-03-07,2022-03-21,finalizado
4491,103,127,2022-12-16,2023-01-09,finalizado
4492,49,283,2020-01-04,2020-01-14,finalizado
4493,87,75,2020-02-11,,ativo
4494,172,210,2023-05-31,2023-06-04,finalizado
4495,41,96,2021-07-04,2021-07-22,finalizado
4496,56,83,2023-11-21,2023-12-14,finalizado
4497,87,97,2022-08-21,2022-08-28,finalizado
4498,63,157,2020-08-25,2020-08-30,finalizado
4499,82,208,2023-04-29,,ativo
4500,27,190,2023-03-20,2023-03-24,finalizado
4501,27,172,2022-07-01,,ativo
4502,200,105,2023-09-01,2023-09-20,atrasado
4503,51,80,2020-03-20,2020-04-07,finalizado
4504,78,262,2021-11-18,2021-11-19,finalizado
4505,131,229,2020-12-19,2020-12-31,finalizado
4506,30,153,2022-02-05,2022-02-21,atrasado
4507,125,52,2023-01-03,,ativo
4508,129,211,2023-06-26,,ativo
4509,177,13,2021-09-15,,ativo
4510,132,227,2021-03-22,2021-04-04,atrasado
4511,27,133,2020-06-18,,ativo
4512,70,257,2021-11-23,2021-12-04,finalizado
4513,86,207,2023-03-20,,ativo
4514,5,194,2020-06-11,,ativo
4515,157,161,2023-12-02,,ativo
4516,82,3,2022-06-26,,ativo
4517,107,165,2023-08-03,2023-08-08,finalizado
4518,79,282,2020-06-11,2020-06-16,atrasado
4519,66,223,2020-10-28,,ativo
4520,159,50,2023-06-14,,ativo
4521,166,16,2022-09-02,2022-09-16,atrasado
4522,200,291,2021-05-24,2021-05-25,atrasado
4523,178,32,2022-08-12,2022-09-11,atrasado
4524,13,300,2022-04-16,2022-05-14,finalizado
4525,174,179,2021-10-10,2021-11-09,atrasado
4526,97,256,2023-06-02,2023-06-14,atrasado
4527,44,244,2022-04-18,2022-04-19,atrasado
4528,72,130,2023-11-20,,ativo
4529,75,286,2020-05-01,2020-05-24,atrasado
4530,195,153,2023-12-12,2023-12-29,finalizado
4531,165,297,2023-01-01,2023-01-27,atrasado
4532,15,228,2020-06-08,2020-06-25,atrasado
4533,172,225,2023-10-06,2023-10-16,atrasado
4534,104,260,2022-04-03,2022-04-24,atrasado
4535,158,89,2023-08-09,2023-08-14,atrasado
4536,179,128,2023-05-26,,ativo
4537,24,192,2023-02-20,,ativo
4538,105,195,2021-12-04,2021-12-22,finalizado
4539,98,110,2023-10-08,,ativo
4540,18,235,2023-11-04,2023-11-11,atrasado
4541,138,19,2020-05-19,2020-06-05,atrasado
4542,28,292,2022-04-07,,ativo
4543,83,261,2022-07-20,2022-07-31,finalizado
4544,20,175,2022-08-25,2022-09-17,atrasado
4545,105,194,2023-11-21,2023-11-30,atrasado
4546,76,150,2020-05-22,2020-06-08,finalizado
4547,127,42,2020-08-31,2020-09-23,finalizado
4548,142,47,2023-05-05,2023-05-24,atrasado
4549,75,124,2023-08-23,2023-09-06,atrasado
4550,18,233,2022-03-29,2022-04-10,finalizado
4551,119,146,2022-09-07,,ativo
4552,124,135,2023-07-08,2023-07-21,finalizado
4553,57,285,2022-06-06,2022-06-25,atrasado
4554,164,73,2020-02-25,2020-03-15,finalizado
4555,140,274,2022-02-27,2022-03-16,finalizado
4556,83,131,2022-08-21,2022-08-23,finalizado
4557,149,96,2021-11-02,,ativo
4558,56,66,2021-05-22,2021-05-24,finalizado
4559,89,250,2020-06-12,2020-06-16,finalizado
4560,30,216,2021-06-16,2021-07-05,finalizado
4561,109,28,2022-01-19,2022-02-17,finalizado
4562,133,79,2021-07-22,,ativo
4563,163,20,2021-02-01,2021-02-22,finalizado
4564,120,202,2020-01-16,2020-02-01,finalizado
4565,44,300,2022-04-29,,ativo
4566,168,220,2021-03-30,2021-04-09,atrasado
4567,99,230,2020-10-22,2020-11-07,finalizado
4568,71,98,2023-09-10,2023-09-19,atrasado
4569,180,55,2021-05-21,,ativo
4570,12,190,2023-03-07,2023-03-21,finalizado
4571,137,145,2021-11-25,2021-12-18,finalizado
4572,131,224,2021-08-12,2021-08-19,atrasado
4573,15,77,2022-12-19,2023-01-10,finalizado
4574,27,209,2020-04-29,2020-05-25,atrasado
4575,72,280,2022-04-22,2022-05-07,finalizado
4576,92,223,2022-12-11,2022-12-13,atrasado
4577,155,135,2021-06-01,2021-06-12,atrasado
4578,137,13,2021-02-27,,ativo
4579,84,179,2020-07-29,2020-08-16,finalizado
4580,56,147,2023-01-16,2023-01-19,atrasado
4581,195,238,2021-04-29,,ativo
4582,117,279,2020-09-16,2020-09-25,atrasado
4583,178,159,2023-10-19,2023-11-05,finalizado
4584,102,8,2023-11-03,2023-11-22,finalizado
4585,37,100,2021-04-12,,ativo
4586,68,230,2020-02-24,,ativo
4587,155,77,2020-06-12,,ativo
4588,67,183,2020-12-13,,ativo
4589,156,1,2022-04-24,2022-05-14,atrasado
4590,48,150,2023-03-27,,ativo
4591,72,79,2020-04-18,,ativo
4592,94,285,2022-12-05,2022-12-16,finalizado
4593,97,210,2022-11-27,2022-12-13,finalizado
4594,53,226,2021-07-03,2021-07-23,finalizado
4595,9,300,2023-12-06,2023-12-28,atrasado
4596,25,45,2021-01-18,2021-01-30,atrasado
4597,173,145,2020-06-24,,ativo
4598,30,293,2023-06-01,,ativo
4599,19,143,2021-02-18,2021-03-07,finalizado
4600,158,145,2020-01-02,,ativo
4601,111,224,2022-07-06,2022-07-07,finalizado
4602,172,300,2020-07-19,,ativo
4603,14,265,2021-12-30,,ativo
4604,169,215,2023-01-28,2023-02-12,atrasado
4605,182,264,2022-11-24,2022-12-23,atrasado
4606,129,122,2022-01-04,2022-01-08,finalizado
4607,74,256,2020-03-14,2020-03-28,atrasado
4608,162,98,2022-08-11,2022-08-13,atrasado
4609,163,89,2023-04-25,2023-05-24,atrasado
4610,185,218,2021-06-18,2021-07-12,atrasado
4611,35,30,2022-09-16,2022-09-21,finalizado
4612,50,298,2021-01-20,,ativo
4613,45,98,2021-12-05,2021-12-29,atrasado
4614,12,119,2021-09-23,2021-10-12,finalizado
4615,109,35,2022-01-28,,ativo
4616,128,234,2023-05-27,2023-06-11,atrasado
4617,10,8,2023-08-27,2023-09-25,atrasado
4618,103,207,2023-12-13,2023-12-14,atrasado
4619,82,37,2020-04-06,2020-04-20,finalizado
4620,170,284,2022-11-30,2022-12-16,finalizado
4621,85,264,2023-06-06,,ativo
4622,75,208,2021-10-28,,ativo
4623,15,23,2021-01-07,,ativo
4624,44,276,2022-02-11,2022-02-27,finalizado
4625,183,170,2021-03-30,2021-04-01,finalizado
4626,112,137,2023-03-18,2023-03-30,atrasado
4627,7,178,2023-04-20,2023-05-09,atrasado
4628,61,143,2023-09-15,,ativo
4629,27,288,2023-02-03,2023-03-05,finalizado
4630,146,88,2020-05-29,2020-06-03,finalizado
4631,173,66,2021-01-04,2021-01-07,atrasado
4632,55,83,2020-02-24,2020-03-15,atrasado
4633,37,178,2023-07-03,2023-07-26,atrasado
4634,102,149,2022-08-23,,ativo
4635,199,2,2022-05-19,2022-05-22,atrasado
4636,104,131,2020-11-15,2020-11-18,finalizado
4637,59,215,2023-01-08,2023-02-03,finalizado
4638,150,170,2020-09-27,,ativo
4639,78,271,2021-12-19,,ativo
4640,112,241,2021-11-22,2021-12-04,atrasado
4641,89,76,2021-07-28,,ativo
4642,63,56,2020-11-15,2020-12-11,atrasado
4643,47,271,2023-02-06,2023-02-24,finalizado
4644,78,204,2021-06-29,2021-07-22,atrasado
4645,20,283,2020-05-09,,ativo
4646,196,108,2022-06-23,,ativo
4647,120,199,2020-08-04,,ativo
4648,199,41,2023-03-10,2023-03-27,atrasado
4649,53,155,2021-07-02,2021-07-03,finalizado
4650,195,256,2021-07-30,,ativo
4651,185,130,2022-08-22,2022-09-15,atrasado
4652,69,34,2020-10-15,2020-11-03,finalizado
4653,143,267,2020-10-19,2020-11-11,finalizado
4654,155,115,2022-11-28,2022-12-06,finalizado
4655,79,264,2021-09-17,2021-09-18,finalizado
4656,140,6,2021-06-09,2021-06-13,atrasado
4657,104,153,2021-12-14,2022-01-05,finalizado
4658,38,196,2022-04-08,2022-05-07,finalizado
4659,143,230,2020-06-25,,ativo
4660,172,126,2023-03-08,,ativo
4661,132,54,2020-08-29,2020-09-14,atrasado
4662,31,125,2020-02-05,2020-02-09,finalizado
4663,105,6,2023-12-22,2023-12-25,atrasado
4664,174,269,2021-11-12,,ativo
4665,88,189,2023-09-30,,ativo
4666,53,12,2020-02-18,2020-03-05,finalizado
4667,101,286,2022-04-14,2022-04-25,finalizado
4668,180,6,2021-07-12,,ativo
4669,193,81,2020-08-21,2020-09-19,atrasado
4670,110,178,2022-06-11,2022-06-12,finalizado
4671,179,15,2023-08-21,,ativo
4672,151,234,2020-03-04,2020-03-09,atrasado
4673,57,223,2022-06-27,,ativo
4674,170,8,2022-01-31,2022-02-02,atrasado
4675,188,15,2020-01-22,,ativo
4676,143,195,2021-11-10,2021-11-21,atrasado
4677,26,271,2022-10-28,,ativo
4678,60,187,2022-01-09,,ativo
4679,126,295,2023-08-29,2023-09-09,finalizado
4680,121,117,2023-01-07,2023-01-10,atrasado
4681,76,104,2020-02-29,2020-03-07,finalizado
4682,189,52,2023-11-16,2023-11-20,atrasado
4683,172,253,2022-11-06,2022-11-12,finalizado
4684,24,190,2021-11-08,2021-11-09,atrasado
4685,189,281,2022-02-25,2022-02-26,atrasado
4686,179,4,2022-02-06,2022-02-12,finalizado
4687,19,142,2022-05-31,2022-06-03,atrasado
4688,147,108,2023-07-09,2023-08-06,finalizado
4689,131,295,2022-01-12,2022-01-20,atrasado
4690,199,139,2022-09-04,2022-09-29,finalizado
4691,65,57,2022-01-09,2022-01-18,finalizado
4692,7,291,2021-05-24,2021-06-20,atrasado
4693,48,75,2020-10-13,,ativo
4694,77,289,2021-04-25,2021-04-29,atrasado
4695,38,16,2023-09-05,,ativo
4696,181,117,2022-03-26,2022-04-17,atrasado
4697,92,64,2022-08-02,2022-08-06,finalizado
4698,85,137,2022-08-11,,ativo
4699,88,210,2022-04-07,2022-04-23,atrasado
4700,2,183,2021-04-15,,ativo
4701,5,158,2022-11-27,,ativo
4702,21,187,2023-04-17,2023-05-12,atrasado
4703,70,269,2021-10-29,2021-11-06,finalizado
4704,97,177,2020-01-27,2020-02-21,atrasado
4705,97,162,2021-12-31,2022-01-15,atrasado
4706,112,73,2023-04-18,2023-05-12,finalizado
4707,27,203,2020-05-20,2020-05-22,atrasado
4708,72,134,2023-06-27,2023-06-30,atrasado
4709,96,89,2022-04-18,2022-04-27,atrasado
4710,68,175,2020-02-27,,ativo
4711,164,148,2023-11-04,2023-11-24,finalizado
4712,129,136,2021-04-20,2021-05-20,atrasado
4713,6,162,2020-07-04,2020-07-13,finalizado
4714,169,267,2020-08-02,2020-08-24,atrasado
4715,126,215,2022-07-07,,ativo
4716,49,298,2021-02-05,2021-03-07,finalizado
4717,132,34,2020-05-07,2020-05-10,atrasado
4718,17,241,2023-09-13,2023-10-05,finalizado
4719,48,234,2023-09-01,2023-09-16,finalizado
4720,53,35,2020-01-25,2020-02-03,finalizado
4721,135,222,2022-07-17,2022-07-28,finalizado
4722,107,256,2022-01-22,2022-02-14,finalizado
4723,76,256,2021-03-29,2021-04-17,atrasado
4724,67,51,2020-09-10,2020-09-16,atrasado
4725,98,175,2022-10-14,2022-11-06,finalizado
4726,25,173,2021-10-19,,ativo
4727,122,18,2021-12-13,,ativo
4728,34,135,2021-11-02,2021-11-03,finalizado
4729,52,254,2023-10-31,2023-11-29,atrasado
4730,168,90,2021-06-23,,ativo
4731,47,126,2022-07-21,,ativo
4732,133,216,2023-09-06,2023-09-20,atrasado
4733,195,210,2023-05-16,2023-06-09,atrasado
4734,122,271,2022-10-25,2022-11-08,finalizado
4735,124,118,2020-10-12,2020-11-01,finalizado
4736,199,277,2022-01-08,2022-02-05,finalizado
4737,91,51,2023-02-09,,ativo
4738,198,250,2021-02-03,,ativo
4739,79,272,2023-03-17,2023-04-08,finalizado
4740,30,251,2022-10-25,2022-11-21,finalizado
4741,144,93,2020-12-29,2021-01-06,finalizado
4742,129,253,2022-12-31,2023-01-10,atrasado
4743,57,191,2022-10-13,2022-11-12,finalizado
4744,4,241,2023-06-04,2023-06-27,finalizado
4745,159,107,2020-09-07,2020-10-04,atrasado
4746,191,246,2022-03-13,,ativo
4747,61,229,2023-06-09,2023-06-15,atrasado
4748,193,248,2022-08-22,2022-09-15,atrasado
4749,17,273,2021-05-11,2021-05-19,finalizado
4750,140,40,2023-03-04,,ativo
4751,119,77,2020-01-02,2020-01-14,atrasado
4752,2,50,2021-03-07,,ativo
4753,109,29,2020-08-22,2020-09-06,atrasado
4754,119,48,2020-12-31,2021-01-28,finalizado
4755,127,78,2022-05-09,2022-05-30,finalizado
4756,25,13,2023-12-08,2024-01-06,finalizado
4757,110,284,2021-03-14,,ativo
4758,4,55,2020-05-25,2020-06-04,atrasado
4759,74,182,2023-04-29,2023-05-03,finalizado
4760,179,157,2023-06-29,,ativo
4761,128,254,2020-04-13,2020-04-28,atrasado
4762,98,164,2020-03-16,,ativo
4763,67,210,2021-02-08,2021-02-19,atrasado
4764,128,168,2023-06-10,2023-06-28,finalizado
4765,49,35,2020-09-20,,ativo
4766,164,276,2022-11-04,2022-11-21,finalizado
4767,36,218,2021-06-29,2021-07-26,finalizado
4768,192,141,2020-11-20,2020-12-07,finalizado
4769,88,21,2021-05-22,2021-05-27,atrasado
4770,147,131,2021-05-14,2021-06-02,finalizado
4771,104,240,2021-05-06,2021-05-28,atrasado
4772,138,239,2022-03-14,,ativo
4773,153,125,2020-12-07,,ativo
4774,162,164,2022-08-07,,ativo
4775,126,117,2020-06-30,,ativo
4776,111,107,2021-01-29,2021-02-13,finalizado
4777,153,169,2021-12-16,2022-01-09,atrasado
4778,128,279,2020-07-15,2020-07-23,finalizado
4779,193,131,2023-03-20,,ativo
4780,58,69,2021-11-02,,ativo
4781,15,185,2020-05-20,,ativo
4782,8,150,2020-09-22,2020-10-06,finalizado
4783,61,192,2020-07-02,,ativo
4784,10,125,2021-06-17,2021-07-09,finalizado
4785,38,199,2021-01-16,2021-01-23,atrasado
4786,45,202,2023-01-26,,ativo
4787,179,67,2023-03-16,,ativo
4788,51,143,2021-11-13,2021-12-03,atrasado
4789,36,298,2021-10-18,2021-11-06,finalizado
4790,53,33,2020-08-08,2020-08-18,atrasado
4791,45,294,2021-09-08,2021-09-27,finalizado
4792,141,17,2023-04-01,2023-04-18,atrasado
4793,163,15,2022-02-14,2022-02-25,atrasado
4794,25,247,2021-05-24,2021-06-04,atrasado
4795,50,148,2020-02-08,2020-02-17,finalizado
4796,167,171,2020-11-24,2020-12-15,finalizado
4797,49,170,2023-03-08,2023-03-23,atrasado
4798,21,239,2021-10-27,2021-11-01,finalizado
4799,200,192,2021-03-18,2021-04-10,atrasado
4800,28,144,2022-04-22,2022-05-08,finalizado
4801,71,28,2021-11-23,,ativo
4802,127,208,2022-03-11,,ativo
4803,186,102,2020-03-27,2020-04-13,finalizado
4804,142,152,2020-05-23,,ativo
4805,11,155,2022-03-18,2022-04-05,atrasado
4806,178,131,2021-12-25,2022-01-12,atrasado
4807,28,187,2021-08-20,2021-09-11,finalizado
4808,182,24,2020-04-14,2020-05-04,atrasado
4809,44,278,2020-10-16,2020-11-11,finalizado
4810,142,69,2023-03-03,,ativo
4811,11,220,2023-04-02,2023-04-10,atrasado
4812,190,33,2023-09-29,2023-10-05,finalizado
4813,89,243,2023-07-14,2023-07-27,atrasado
4814,37,108,2023-07-03,2023-07-17,atrasado
4815,42,214,2021-01-11,2021-01-28,atrasado
4816,10,246,2022-02-10,2022-03-11,finalizado
4817,144,160,2020-06-26,2020-07-10,finalizado
4818,142,274,2020-07-25,2020-08-07,finalizado
4819,27,19,2021-04-14,2021-05-01,atrasado
4820,22,49,2020-04-06,2020-04-16,finalizado
4821,166,126,2022-10-16,2022-10-29,finalizado
4822,150,136,2022-08-01,2022-08-21,atrasado
4823,140,272,2022-06-23,,ativo
4824,46,110,2020-07-16,2020-07-29,finalizado
4825,77,173,2023-10-28,2023-11-06,finalizado
4826,79,34,2021-07-17,,ativo
4827,51,204,2020-06-23,2020-07-09,finalizado
4828,82,239,2020-03-01,,ativo
4829,91,104,2020-04-30,,ativo
4830,175,155,2021-01-10,,ativo
4831,112,233,2021-07-07,2021-07-28,atrasado
4832,150,17,2023-01-07,,ativo
4833,191,134,2023-03-04,2023-03-13,finalizado
4834,95,296,2020-11-10,2020-11-16,atrasado
4835,116,218,2020-04-01,2020-04-13,finalizado
4836,52,187,2021-11-18,,ativo
4837,88,56,2023-06-22,2023-07-01,finalizado
4838,34,284,2023-09-05,2023-09-14,atrasado
4839,182,1,2023-06-06,,ativo
4840,152,4,2022-09-11,,ativo
4841,65,23,2020-02-05,2020-02-27,atrasado
4842,158,229,2022-09-19,,ativo
4843,167,66,2023-06-10,2023-06-12,atrasado
4844,159,69,2022-02-18,2022-03-17,finalizado
4845,55,20,2023-12-09,2023-12-21,finalizado
4846,190,3,2021-06-26,2021-06-29,atrasado
4847,74,248,2021-06-16,2021-06-20,finalizado
4848,190,57,2023-11-08,2023-11-26,atrasado
4849,94,221,2023-05-20,,ativo
4850,97,120,2022-12-18,,ativo
4851,57,287,2023-09-04,,ativo
4852,146,10,2022-01-03,,ativo
4853,155,70,2022-04-30,2022-05-03,atrasado
4854,7,300,2020-03-24,2020-03-30,atrasado
4855,27,104,2022-05-25,,ativo
4856,60,33,2020-11-23,,ativo
4857,69,79,2020-12-24,2021-01-21,atrasado
4858,147,178,2020-11-19,,ativo
4859,125,49,2020-03-25,2020-04-03,atrasado
4860,121,285,2022-08-24,,ativo
4861,109,84,2021-04-23,,ativo
4862,161,98,2023-06-01,2023-06-17,finalizado
4863,155,269,2022-11-09,2022-12-07,atrasado
4864,61,260,2023-08-05,2023-08-21,finalizado
4865,180,165,2022-06-15,2022-06-30,finalizado
4866,161,16,2023-03-14,,ativo
4867,81,213,2022-10-25,2022-11-16,finalizado
4868,149,64,2023-01-03,2023-01-15,atrasado
4869,19,41,2020-09-15,2020-10-09,atrasado
4870,63,38,2021-09-16,2021-10-02,finalizado
4871,17,294,2022-01-10,2022-01-21,atrasado
4872,102,178,2020-07-07,2020-07-20,finalizado
4873,180,169,2022-06-09,2022-06-17,finalizado
4874,159,46,2023-12-18,,ativo
4875,34,134,2020-03-24,,ativo
4876,39,266,2022-04-16,2022-05-13,atrasado
4877,44,18,2021-10-04,,ativo
4878,23,219,2021-11-18,2021-12-06,finalizado
4879,116,119,2020-01-09,2020-01-22,atrasado
4880,82,223,2021-09-01,2021-09-29,atrasado
4881,90,226,2020-06-04,2020-07-02,atrasado
4882,90,276,2020-06-05,,ativo
4883,102,26,2021-03-17,,ativo
4884,11,30,2023-11-23,2023-12-12,atrasado
4885,60,25,2023-10-24,2023-10-27,finalizado
4886,61,229,2023-03-01,,ativo
4887,127,101,2021-12-15,,ativo
4888,86,123,2022-05-16,2022-05-30,atrasado
4889,106,234,2022-10-17,,ativo
